NumOfSatsInConstellation,RepetitionNumber,SampleNumber,NumOfComponents
1386,40,1,3
1386,41,1,1
1386,42,1,2
1386,43,1,1
1386,44,1,1
1386,45,1,1
1386,46,1,1
1386,47,1,1
1386,48,1,1
1386,49,1,1
1386,50,1,1
1386,51,1,1
1386,52,1,1
1386,53,1,1
1386,54,1,1
1386,55,1,1
1386,56,1,3
1386,57,1,1
1386,58,1,1
1386,59,1,1
1386,60,1,1
1386,61,1,1
1386,62,1,1
1386,63,1,2
1386,64,1,1
1386,65,1,1
1386,66,1,1
1386,67,1,2
1386,68,1,2
1386,69,1,1
1386,70,1,2
1386,71,1,1
1386,72,1,1
1386,73,1,1
1386,74,1,1
1386,75,1,1
1386,76,1,1
1386,77,1,1
1386,78,1,1
1386,79,1,1
1386,80,1,2
1386,81,1,2
1386,82,1,2
1386,83,1,1
1386,84,1,1
1386,85,1,2
1386,86,1,1
1386,87,1,1
1386,88,1,1
1386,89,1,1
1386,90,1,1
1386,91,1,1
1386,92,1,2
1386,93,1,1
1386,94,1,1
1386,95,1,2
1386,96,1,2
1386,97,1,1
1386,98,1,1
1386,99,1,1
1320,0,1,4
1320,1,1,2
1320,2,1,2
1320,3,1,1
1320,4,1,4
1320,5,1,1
1320,6,1,2
1320,7,1,4
1320,8,1,2
1320,9,1,3
1320,10,1,2
1320,11,1,1
1320,12,1,3
1320,13,1,2
1320,14,1,1
1320,15,1,2
1320,16,1,2
1320,17,1,4
1320,18,1,2
1320,19,1,1
1320,20,1,1
1320,21,1,1
1320,22,1,1
1320,23,1,3
1320,24,1,2
1320,25,1,2
1320,26,1,2
1320,27,1,3
1320,28,1,1
1320,29,1,3
1320,30,1,4
1320,31,1,2
1320,32,1,2
1320,33,1,3
1320,34,1,1
1320,35,1,2
1320,36,1,1
1320,37,1,2
1320,38,1,2
1320,39,1,2
1320,40,1,2
1320,41,1,1
1320,42,1,2
1320,43,1,2
1320,44,1,2
1320,45,1,2
1320,46,1,1
1320,47,1,1
1320,48,1,1
1320,49,1,2
1320,50,1,1
1320,51,1,4
1320,52,1,2
1320,53,1,2
1320,54,1,2
1320,55,1,2
1320,56,1,4
1320,57,1,3
1320,58,1,2
1320,59,1,3
1320,60,1,4
1320,61,1,2
1320,62,1,1
1320,63,1,1
1320,64,1,2
1320,65,1,2
1320,66,1,4
1320,67,1,1
1320,68,1,1
1320,69,1,1
1320,70,1,4
1320,71,1,4
1320,72,1,1
1320,73,1,1
1320,74,1,3
1320,75,1,2
1320,76,1,2
1320,77,1,2
1320,78,1,1
1320,79,1,2
1320,80,1,1
1320,81,1,4
1320,82,1,1
1320,83,1,5
1320,84,1,3
1320,85,1,3
1320,86,1,3
1320,87,1,2
1320,88,1,2
1320,89,1,3
1320,90,1,6
1320,91,1,4
1320,92,1,1
1320,93,1,3
1320,94,1,3
1320,95,1,1
1320,96,1,3
1320,97,1,2
1320,98,1,3
1320,99,1,2
1254,0,1,4
1254,1,1,8
1254,2,1,7
1254,3,1,5
1254,4,1,2
1254,5,1,6
1254,6,1,5
1254,7,1,4
1254,8,1,3
1254,9,1,8
1254,10,1,4
1254,11,1,1
1254,12,1,4
1254,13,1,4
1254,14,1,3
1254,15,1,3
1254,16,1,2
1254,17,1,2
1254,18,1,5
1254,19,1,2
1254,20,1,4
1254,21,1,5
1254,22,1,3
1254,23,1,3
1254,24,1,4
1254,25,1,4
1254,26,1,4
1254,27,1,3
1254,28,1,8
1254,29,1,3
1254,30,1,4
1254,31,1,3
1254,32,1,3
1254,33,1,1
1254,34,1,4
1254,35,1,5
1254,36,1,2
1254,37,1,4
1254,38,1,3
1254,39,1,2
1254,40,1,3
1254,41,1,2
1254,42,1,1
1254,43,1,4
1254,44,1,4
1254,45,1,5
1254,46,1,4
1254,47,1,4
1254,48,1,4
1254,49,1,5
1254,50,1,1
1254,51,1,1
1254,52,1,3
1254,53,1,6
1254,54,1,3
1254,55,1,1
1254,56,1,4
1254,57,1,3
1254,58,1,2
1254,59,1,2
1254,60,1,6
1254,61,1,2
1254,62,1,5
1254,63,1,6
1254,64,1,5
1254,65,1,5
1254,66,1,5
1254,67,1,2
1254,68,1,2
1254,69,1,6
1254,70,1,6
1254,71,1,2
1254,72,1,5
1254,73,1,2
1254,74,1,2
1254,75,1,4
1254,76,1,5
1254,77,1,1
1254,78,1,2
1254,79,1,7
1254,80,1,7
1254,81,1,2
1254,82,1,3
1254,83,1,2
1254,84,1,6
1254,85,1,2
1254,86,1,3
1254,87,1,5
1254,88,1,6
1254,89,1,2
1254,90,1,7
1254,91,1,7
1254,92,1,2
1254,93,1,5
1254,94,1,4
1254,95,1,2
1254,96,1,4
1254,97,1,4
1254,98,1,6
1254,99,1,4
1188,0,1,5
1188,1,1,5
1188,2,1,2
1188,3,1,9
1188,4,1,6
1188,5,1,4
1188,6,1,4
1188,7,1,8
1188,8,1,4
1188,9,1,6
1188,10,1,17
1188,11,1,7
1188,12,1,8
1188,13,1,7
1188,14,1,10
1188,15,1,7
1188,16,1,5
1188,17,1,7
1188,18,1,4
1188,19,1,5
1188,20,1,9
1188,21,1,5
1188,22,1,8
1188,23,1,6
1188,24,1,7
1188,25,1,6
1188,26,1,2
1188,27,1,7
1188,28,1,6
1188,29,1,10
1188,30,1,13
1188,31,1,8
1188,32,1,11
1188,33,1,9
1188,34,1,7
1188,35,1,8
1188,36,1,6
1188,37,1,8
1188,38,1,8
1188,39,1,4
1188,40,1,5
1188,41,1,5
1188,42,1,2
1188,43,1,5
1188,44,1,4
1188,45,1,9
1188,46,1,6
1188,47,1,8
1188,48,1,6
1188,49,1,3
1188,50,1,6
1188,51,1,7
1188,52,1,7
1188,53,1,7
1188,54,1,5
1188,55,1,5
1188,56,1,8
1188,57,1,4
1188,58,1,5
1188,59,1,5
1188,60,1,9
1188,61,1,3
1188,62,1,8
1188,63,1,2
1188,64,1,5
1188,65,1,6
1188,66,1,5
1188,67,1,7
1188,68,1,5
1188,69,1,7
1188,70,1,5
1188,71,1,4
1188,72,1,9
1188,73,1,9
1188,74,1,3
1188,75,1,5
1188,76,1,9
1188,77,1,10
1188,78,1,8
1188,79,1,13
1188,80,1,5
1188,81,1,9
1188,82,1,7
1188,83,1,11
1188,84,1,8
1188,85,1,7
1188,86,1,5
1188,87,1,4
1188,88,1,4
1188,89,1,12
1188,90,1,3
1188,91,1,13
1188,92,1,6
1188,93,1,8
1188,94,1,5
1188,95,1,9
1188,96,1,3
1188,97,1,3
1188,98,1,5
1188,99,1,8
1122,0,1,12
1122,1,1,11
1122,2,1,16
1122,3,1,12
1122,4,1,11
1122,5,1,11
1122,6,1,8
1122,7,1,6
1122,8,1,13
1122,9,1,6
1122,10,1,12
1122,11,1,9
1122,12,1,15
1122,13,1,16
1122,14,1,15
1122,15,1,12
1122,16,1,9
1122,17,1,13
1122,18,1,14
1122,19,1,9
1122,20,1,13
1122,21,1,9
1122,22,1,15
1122,23,1,11
1122,24,1,12
1122,25,1,11
1122,26,1,11
1122,27,1,14
1122,28,1,10
1122,29,1,6
1122,30,1,12
1122,31,1,15
1122,32,1,9
1122,33,1,10
1122,34,1,14
1122,35,1,9
1122,36,1,14
1122,37,1,12
1122,38,1,13
1122,39,1,8
1122,40,1,8
1122,41,1,13
1122,42,1,11
1122,43,1,13
1122,44,1,10
1122,45,1,15
1122,46,1,14
1122,47,1,11
1122,48,1,14
1122,49,1,9
1122,50,1,13
1122,51,1,14
1122,52,1,11
1122,53,1,5
1122,54,1,13
1122,55,1,10
1122,56,1,9
1122,57,1,14
1122,58,1,9
1122,59,1,9
1122,60,1,11
1122,61,1,8
1122,62,1,11
1122,63,1,13
1122,64,1,11
1122,65,1,12
1122,66,1,8
1122,67,1,15
1122,68,1,15
1122,69,1,8
1122,70,1,8
1122,71,1,15
1122,72,1,10
1122,73,1,12
1122,74,1,13
1122,75,1,11
1122,76,1,17
1122,77,1,12
1122,78,1,9
1122,79,1,12
1122,80,1,10
1122,81,1,8
1122,82,1,7
1122,83,1,13
1122,84,1,12
1122,85,1,9
1122,86,1,6
1122,87,1,10
1122,88,1,8
1122,89,1,5
1122,90,1,10
1122,91,1,10
1122,92,1,11
1122,93,1,10
1122,94,1,9
1122,95,1,14
1122,96,1,8
1122,97,1,10
1122,98,1,9
1122,99,1,6
1056,0,1,28
1056,1,1,15
1056,2,1,20
1056,3,1,21
1056,4,1,18
1056,5,1,22
1056,6,1,14
1056,7,1,16
1056,8,1,23
1056,9,1,26
1056,10,1,24
1056,11,1,23
1056,12,1,16
1056,13,1,15
1056,14,1,24
1056,15,1,23
1056,16,1,14
1056,17,1,17
1056,18,1,26
1056,19,1,21
1056,20,1,19
1056,21,1,22
1056,22,1,9
1056,23,1,20
1056,24,1,25
1056,25,1,23
1056,26,1,17
1056,27,1,15
1056,28,1,15
1056,29,1,22
1056,30,1,11
1056,31,1,18
1056,32,1,27
1056,33,1,24
1056,34,1,19
1056,35,1,19
1056,36,1,24
1056,37,1,19
1056,38,1,19
1056,39,1,17
1056,40,1,17
1056,41,1,18
1056,42,1,18
1056,43,1,22
1056,44,1,15
1056,45,1,20
1056,46,1,18
1056,47,1,21
1056,48,1,15
1056,49,1,16
1056,50,1,18
1056,51,1,21
1056,52,1,22
1056,53,1,23
1056,54,1,14
1056,55,1,18
1056,56,1,14
1056,57,1,20
1056,58,1,21
1056,59,1,17
1056,60,1,21
1056,61,1,13
1056,62,1,15
1056,63,1,12
1056,64,1,17
1056,65,1,26
1056,66,1,17
1056,67,1,13
1056,68,1,21
1056,69,1,24
1056,70,1,26
1056,71,1,14
1056,72,1,22
1056,73,1,19
1056,74,1,15
1056,75,1,21
1056,76,1,22
1056,77,1,11
1056,78,1,22
1056,79,1,19
1056,80,1,25
1056,81,1,19
1056,82,1,8
1056,83,1,20
1056,84,1,26
1056,85,1,15
1056,86,1,20
1056,87,1,17
1056,88,1,18
1056,89,1,22
1056,90,1,15
1056,91,1,11
1056,92,1,22
1056,93,1,15
1056,94,1,22
1056,95,1,19
1056,96,1,17
1056,97,1,21
1056,98,1,23
1056,99,1,20
990,0,1,26
990,1,1,27
990,2,1,28
990,3,1,33
990,4,1,28
990,5,1,32
990,6,1,20
990,7,1,31
990,8,1,38
990,9,1,26
990,10,1,36
990,11,1,29
990,12,1,36
990,13,1,37
990,14,1,30
990,15,1,35
990,16,1,25
990,17,1,53
990,18,1,34
990,19,1,31
990,20,1,27
990,21,1,27
990,22,1,37
990,23,1,31
990,24,1,22
990,25,1,23
990,26,1,25
990,27,1,30
990,28,1,25
990,29,1,35
990,30,1,32
990,31,1,24
990,32,1,34
990,33,1,23
990,34,1,29
990,35,1,29
990,36,1,24
990,37,1,30
990,38,1,34
990,39,1,22
990,40,1,31
990,41,1,37
990,42,1,28
990,43,1,24
990,44,1,27
990,45,1,37
990,46,1,32
990,47,1,23
990,48,1,28
990,49,1,19
990,50,1,34
990,51,1,32
990,52,1,32
990,53,1,28
990,54,1,28
990,55,1,29
990,56,1,22
990,57,1,19
990,58,1,35
990,59,1,28
990,60,1,33
990,61,1,25
990,62,1,28
990,63,1,25
990,64,1,30
990,65,1,33
990,66,1,24
990,67,1,25
990,68,1,32
990,69,1,36
990,70,1,31
990,71,1,26
990,72,1,19
990,73,1,24
990,74,1,29
990,75,1,27
990,76,1,29
990,77,1,31
990,78,1,34
990,79,1,35
990,80,1,19
990,81,1,37
990,82,1,29
990,83,1,34
990,84,1,29
990,85,1,25
990,86,1,23
990,87,1,29
990,88,1,33
990,89,1,28
990,90,1,22
990,91,1,28
990,92,1,32
990,93,1,28
990,94,1,38
990,95,1,39
990,96,1,43
990,97,1,22
990,98,1,30
990,99,1,43
924,0,1,54
924,1,1,67
924,2,1,41
924,3,1,57
924,4,1,44
924,5,1,44
924,6,1,41
924,7,1,47
924,8,1,60
924,9,1,35
924,10,1,42
924,11,1,57
924,12,1,47
924,13,1,65
924,14,1,56
924,15,1,50
924,16,1,40
924,17,1,44
924,18,1,57
924,19,1,44
924,20,1,55
924,21,1,48
924,22,1,34
924,23,1,50
924,24,1,58
924,25,1,52
924,26,1,39
924,27,1,44
924,28,1,42
924,29,1,58
924,30,1,48
924,31,1,69
924,32,1,35
924,33,1,56
924,34,1,60
924,35,1,43
924,36,1,55
924,37,1,46
924,38,1,57
924,39,1,36
924,40,1,48
924,41,1,48
924,42,1,54
924,43,1,62
924,44,1,48
924,45,1,39
924,46,1,46
924,47,1,34
924,48,1,51
924,49,1,61
924,50,1,52
924,51,1,48
924,52,1,44
924,53,1,55
924,54,1,54
924,55,1,58
924,56,1,43
924,57,1,45
924,58,1,47
924,59,1,49
924,60,1,49
924,61,1,40
924,62,1,50
924,63,1,47
924,64,1,58
924,65,1,37
924,66,1,57
924,67,1,55
924,68,1,49
924,69,1,48
924,70,1,58
924,71,1,66
924,72,1,48
924,73,1,46
924,74,1,50
924,75,1,55
924,76,1,56
924,77,1,45
924,78,1,45
924,79,1,45
924,80,1,51
924,81,1,55
924,82,1,51
924,83,1,43
924,84,1,47
924,85,1,49
924,86,1,52
924,87,1,54
924,88,1,50
924,89,1,42
924,90,1,63
924,91,1,47
924,92,1,52
924,93,1,55
924,94,1,61
924,95,1,51
924,96,1,31
924,97,1,50
924,98,1,51
924,99,1,58
858,0,1,64
858,1,1,78
858,2,1,70
858,3,1,97
858,4,1,79
858,5,1,79
858,6,1,94
858,7,1,75
858,8,1,71
858,9,1,93
858,10,1,78
858,11,1,61
858,12,1,61
858,13,1,71
858,14,1,84
858,15,1,68
858,16,1,80
858,17,1,73
858,18,1,68
858,19,1,79
858,20,1,68
858,21,1,74
858,22,1,82
858,23,1,68
858,24,1,81
858,25,1,86
858,26,1,72
858,27,1,69
858,28,1,80
858,29,1,79
858,30,1,83
858,31,1,69
858,32,1,82
858,33,1,63
858,34,1,89
858,35,1,85
858,36,1,73
858,37,1,59
858,38,1,78
858,39,1,67
858,40,1,73
858,41,1,62
858,42,1,70
858,43,1,73
858,44,1,66
858,45,1,73
858,46,1,63
858,47,1,80
858,48,1,75
858,49,1,73
858,50,1,79
858,51,1,85
858,52,1,87
858,53,1,86
858,54,1,69
858,55,1,74
858,56,1,70
858,57,1,75
858,58,1,60
858,59,1,64
858,60,1,75
858,61,1,78
858,62,1,74
858,63,1,79
858,64,1,76
858,65,1,77
858,66,1,64
858,67,1,64
858,68,1,84
858,69,1,73
858,70,1,56
858,71,1,77
858,72,1,87
858,73,1,73
858,74,1,77
858,75,1,66
858,76,1,92
858,77,1,75
858,78,1,81
858,79,1,69
858,80,1,65
858,81,1,69
858,82,1,67
858,83,1,72
858,84,1,79
858,85,1,68
858,86,1,72
858,87,1,73
858,88,1,64
858,89,1,75
858,90,1,59
858,91,1,67
858,92,1,68
858,93,1,71
858,94,1,77
858,95,1,81
858,96,1,85
858,97,1,63
858,98,1,70
858,99,1,96
792,0,1,110
792,1,1,96
792,2,1,102
792,3,1,108
792,4,1,113
792,5,1,101
792,6,1,94
792,7,1,91
792,8,1,114
792,9,1,91
792,10,1,119
792,11,1,99
792,12,1,112
792,13,1,97
792,14,1,118
792,15,1,117
792,16,1,101
792,17,1,107
792,18,1,87
792,19,1,107
792,20,1,88
792,21,1,94
792,22,1,93
792,23,1,123
792,24,1,116
792,25,1,104
792,26,1,104
792,27,1,105
792,28,1,90
792,29,1,103
792,30,1,95
792,31,1,105
792,32,1,108
792,33,1,121
792,34,1,111
792,35,1,105
792,36,1,92
792,37,1,104
792,38,1,104
792,39,1,113
792,40,1,96
792,41,1,124
792,42,1,99
792,43,1,110
792,44,1,91
792,45,1,102
792,46,1,99
792,47,1,97
792,48,1,96
792,49,1,92
792,50,1,95
792,51,1,115
792,52,1,101
792,53,1,102
792,54,1,109
792,55,1,116
792,56,1,104
792,57,1,109
792,58,1,110
792,59,1,108
792,60,1,103
792,61,1,115
792,62,1,103
792,63,1,97
792,64,1,105
792,65,1,97
792,66,1,84
792,67,1,115
792,68,1,107
792,69,1,90
792,70,1,87
792,71,1,88
792,72,1,116
792,73,1,114
792,74,1,91
792,75,1,98
792,76,1,109
792,77,1,86
792,78,1,114
792,79,1,93
792,80,1,109
792,81,1,93
792,82,1,92
792,83,1,98
792,84,1,95
792,85,1,104
792,86,1,116
792,87,1,99
792,88,1,109
792,89,1,91
792,90,1,105
792,91,1,111
792,92,1,102
792,93,1,94
792,94,1,117
792,95,1,93
792,96,1,105
792,97,1,106
792,98,1,102
792,99,1,98
726,0,1,117
726,1,1,130
726,2,1,142
726,3,1,124
726,4,1,141
726,5,1,130
726,6,1,126
726,7,1,126
726,8,1,134
726,9,1,132
726,10,1,139
726,11,1,135
726,12,1,132
726,13,1,118
726,14,1,125
726,15,1,119
726,16,1,131
726,17,1,137
726,18,1,133
726,19,1,129
726,20,1,129
726,21,1,139
726,22,1,140
726,23,1,116
726,24,1,134
726,25,1,136
726,26,1,129
726,27,1,142
726,28,1,148
726,29,1,141
726,30,1,134
726,31,1,140
726,32,1,133
726,33,1,131
726,34,1,130
726,35,1,130
726,36,1,129
726,37,1,131
726,38,1,135
726,39,1,123
726,40,1,141
726,41,1,148
726,42,1,132
726,43,1,137
726,44,1,135
726,45,1,152
726,46,1,132
726,47,1,122
726,48,1,125
726,49,1,134
726,50,1,125
726,51,1,124
726,52,1,135
726,53,1,141
726,54,1,137
726,55,1,128
726,56,1,140
726,57,1,127
726,58,1,142
726,59,1,115
726,60,1,124
726,61,1,128
726,62,1,127
726,63,1,128
726,64,1,144
726,65,1,144
726,66,1,122
726,67,1,135
726,68,1,137
726,69,1,130
726,70,1,136
726,71,1,122
726,72,1,130
726,73,1,126
726,74,1,127
726,75,1,127
726,76,1,131
726,77,1,144
726,78,1,139
726,79,1,123
726,80,1,121
726,81,1,139
726,82,1,123
726,83,1,158
726,84,1,132
726,85,1,135
726,86,1,122
726,87,1,139
726,88,1,144
726,89,1,132
726,90,1,152
726,91,1,142
726,92,1,135
726,93,1,131
726,94,1,121
726,95,1,138
726,96,1,125
726,97,1,128
726,98,1,119
726,99,1,153
660,0,1,172
660,1,1,152
660,2,1,171
660,3,1,165
660,4,1,147
660,5,1,183
660,6,1,164
660,7,1,166
660,8,1,169
660,9,1,164
660,10,1,161
660,11,1,164
660,12,1,142
660,13,1,159
660,14,1,169
660,15,1,136
660,16,1,160
660,17,1,162
660,18,1,167
660,19,1,168
660,20,1,162
660,21,1,159
660,22,1,161
660,23,1,157
660,24,1,167
660,25,1,167
660,26,1,142
660,27,1,179
660,28,1,176
660,29,1,154
660,30,1,153
660,31,1,159
660,32,1,161
660,33,1,159
660,34,1,162
660,35,1,156
660,36,1,156
660,37,1,150
660,38,1,162
660,39,1,159
660,40,1,127
660,41,1,147
660,42,1,132
660,43,1,165
660,44,1,163
660,45,1,163
660,46,1,148
660,47,1,164
660,48,1,164
660,49,1,142
660,50,1,174
660,51,1,176
660,52,1,144
660,53,1,161
660,54,1,169
660,55,1,151
660,56,1,160
660,57,1,146
660,58,1,158
660,59,1,163
660,60,1,167
660,61,1,162
660,62,1,159
660,63,1,159
660,64,1,138
660,65,1,143
660,66,1,155
660,67,1,167
660,68,1,147
660,69,1,160
660,70,1,162
660,71,1,166
660,72,1,163
660,73,1,164
660,74,1,152
660,75,1,175
660,76,1,160
660,77,1,147
660,78,1,172
660,79,1,168
660,80,1,144
660,81,1,154
660,82,1,156
660,83,1,151
660,84,1,158
660,85,1,174
660,86,1,151
660,87,1,174
660,88,1,147
660,89,1,163
660,90,1,159
660,91,1,141
660,92,1,162
660,93,1,153
660,94,1,155
660,95,1,171
660,96,1,158
660,97,1,154
660,98,1,163
660,99,1,170
594,0,1,174
594,1,1,183
594,2,1,189
594,3,1,175
594,4,1,207
594,5,1,186
594,6,1,182
594,7,1,172
594,8,1,173
594,9,1,185
594,10,1,171
594,11,1,186
594,12,1,185
594,13,1,177
594,14,1,187
594,15,1,172
594,16,1,179
594,17,1,178
594,18,1,192
594,19,1,179
594,20,1,179
594,21,1,198
594,22,1,174
594,23,1,168
594,24,1,179
594,25,1,187
594,26,1,172
594,27,1,176
594,28,1,175
594,29,1,180
594,30,1,173
594,31,1,182
594,32,1,177
594,33,1,193
594,34,1,191
594,35,1,190
594,36,1,163
594,37,1,181
594,38,1,174
594,39,1,169
594,40,1,177
594,41,1,196
594,42,1,163
594,43,1,176
594,44,1,165
594,45,1,181
594,46,1,174
594,47,1,188
594,48,1,174
594,49,1,192
594,50,1,175
594,51,1,167
594,52,1,163
594,53,1,180
594,54,1,190
594,55,1,192
594,56,1,160
594,57,1,183
594,58,1,185
594,59,1,189
594,60,1,171
594,61,1,176
594,62,1,172
594,63,1,189
594,64,1,170
594,65,1,174
594,66,1,183
594,67,1,175
594,68,1,174
594,69,1,180
594,70,1,192
594,71,1,174
594,72,1,173
594,73,1,171
594,74,1,184
594,75,1,205
594,76,1,185
594,77,1,185
594,78,1,176
594,79,1,169
594,80,1,168
594,81,1,206
594,82,1,178
594,83,1,191
594,84,1,184
594,85,1,201
594,86,1,173
594,87,1,166
594,88,1,186
594,89,1,179
594,90,1,163
594,91,1,164
594,92,1,192
594,93,1,172
594,94,1,173
594,95,1,196
594,96,1,171
594,97,1,201
594,98,1,167
594,99,1,188
528,0,1,194
528,1,1,193
528,2,1,202
528,3,1,196
528,4,1,186
528,5,1,187
528,6,1,198
528,7,1,196
528,8,1,212
528,9,1,202
528,10,1,215
528,11,1,194
528,12,1,186
528,13,1,191
528,14,1,193
528,15,1,191
528,16,1,195
528,17,1,208
528,18,1,190
528,19,1,198
528,20,1,182
528,21,1,213
528,22,1,203
528,23,1,195
528,24,1,180
528,25,1,192
528,26,1,186
528,27,1,208
